Firms,NWP (£m),NWP (£m) .1,NWP (£m) .2,NWP (£m) .3,NWP (£m) .4,SCR coverage ratio,SCR coverage ratio.1,SCR coverage ratio.2,SCR coverage ratio.3,SCR coverage ratio.4,GWP (£m),GWP (£m).1,GWP (£m).2,GWP (£m).3,GWP (£m).4,Gross claims incurred (£m),Gross claims incurred (£m).1,Gross claims incurred (£m).2,Gross claims incurred (£m).3,Gross claims incurred (£m).4,Net combined ratio,Net combined ratio.1,Net combined ratio.2,Net combined ratio.3,Net combined ratio.4,avg_NWP,avg_GWP,avg_SCR_coverage_ratio,avg_Gross_claims_incurred,avg_Net_combined_ratio
Firm 61,0.8382216520752775,-0.6630911877844936,-4.750916861962752,-0.2710762633738404,0.6539090626804386,0.9507628548740474,0.22204965628951417,4.062861834732276,4.897327293245968,0.6739870125798814,2.708865516102823,-2.212680485950967,-6.203715875451101,0.2378146373849988,1.4968465496671193,114.87493058750938,21.9085079246322,1.204856225214535,0.0,0.0,1.3549592728514774,0.2523535250293564,2.7091999698165945,0.0,0.0,-0.838590719673074,-0.7945739316494251,2.1613977303443375,27.597658947471224,0.8633025535394857
Firm 62,0.0,-49.29268866968695,-38.525665477293636,-52.983595097724596,-49.83675875785557,0.0,4.345368401672989,4.05151036350182,4.683515996956607,1.0351193730755979,0.0,34.34920539867761,18.839726875848783,5.144278201342058,36.07197230310222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.12774160051215,18.881036555794132,2.823102827041403,0.0,0.0
Firm 63,0.0,133.39572471721402,12.245565144671225,49.020479461441056,127.07730944211346,2.1807368249817705,1.624799784888193,0.8189193641962118,1.3293801385179191,0.8704388415246035,0.0,162.89675976893042,46.19991153626931,53.96899063424177,173.57486302772384,0.0,3.3072360236336857,152.6997115442501,27.92737429871311,31.339189140982658,0.0,1.6491036921915854,0.5452286419771637,0.6997884413966606,0.9464014863564906,64.34781575308796,87.32810499343307,1.3648549908217398,43.054702201515916,0.76810445238438
Firm 64,0.3878476283413036,2.8258031430125867,0.0053145979136175045,0.16564406380344698,0.0,0.2548111991091107,0.39290174765161673,0.1492438298297867,0.2881072461617038,0.0,0.3893624039159877,4.174810265480678,0.1300987803231614,0.13822766211960405,0.0,-4.337689323557144,-0.05510688774279123,-7.348928932613238,-0.020886938551216334,-34.3792396613433,0.0,0.0,0.0,0.0,0.0,0.676921886614191,0.9664998223678862,0.21701280455044358,-9.228370348761539,0.0
Firm 65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.177983613798162,5.787157950464906,0.0,0.0,0.0,1.8159849637164498,1.2256953864347726,0.0,0.0,0.0,4.793028312852614,0.6083360700302445
Firm 67,211.84442775269608,0.0,0.0,0.0,0.0,2.7451967915765296,0.0,0.0,0.0,0.0,270.54659437444775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36888555053922,54.10931887488955,0.5490393583153059,0.0,0.0
Firm 68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717585623828879,8.5704284243547,1.9406035233436256,0.6705082162380316,0.0,0.047122067329253746,1.4770368090949362,1.3373716496411792,1.4541594276562126,0.0,0.0,0.0,2.270659745263849,0.8631379907443163
Firm 69,6.139923006235607,2.959581188493851,3.4495244408223344,0.6091383027604266,1.2341390788256021,0.6159468934293718,2.1706277985453415,1.2335664696218553,2.454830035391713,2.1460928136608834,4.063634408943155,7.080389982816615,2.226877327072157,4.618473970176673,0.8145891372508383,-7.800922885019063,-63.267201970627745,0.0,0.0,0.0,6.655192891373775,-0.806887230665253,0.0,0.0,0.0,2.8784612034275643,3.7607929652518877,1.724212802129833,-14.213624971129363,1.1696611321417045
Firm 70,5.24214628992458,1.1032699540345636,7.02264175315703,1.7082126147509893,14.768487160607966,0.9521240262934103,0.1821741447254198,2.8217487179617224,2.7419342160578553,0.2301951982300819,5.1674375475943375,26.750996336983324,22.75664074771347,19.624995473927825,35.03256307766614,-1.2779832881134776,-0.047329515992882196,0.0,0.0,0.0,8.063545659783736,3157.3769345031474,0.0,0.0,0.0,5.9689515544950265,21.866526636777017,1.385635260653698,-0.26506256082127194,633.0880960325862
Firm 71,202.1546704922888,0.0,0.0,0.0,0.0,1.7479382511924106,0.0,0.0,0.0,0.0,3074.26348072299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.299097565827987,13.793490200912661,0.0,0.0,0.0,3.775989133139843,0.34731598757485255,40.43093409845776,614.852696144598,0.34958765023848215,4.01851755334813,0.8246610241429391
Firm 72,294.9148053074893,308.5888541151938,65.06993693954462,264.2493250840357,497.2596759216193,1.0522279941568122,2.6796571921815984,1.429326853272843,0.7382484486642173,2.6473149892822323,706.8886765046913,776.6387274838017,931.7473042411747,538.8107858882685,995.0946162931436,-0.614129892899875,0.9427101653354752,3.1404661281298867,1.0042912911261068,1.6475564208614941,114.26566588819404,-17.82405765229218,31.5123984580465,36.072187417725324,15.857819069619895,286.0165194735765,789.836022082216,1.7093550955115409,1.2241788225106176,35.97680263625871
Firm 73,8118.7282077982,880.7390848911408,6813.491255273421,11752.057329939315,4073.3468477157194,1.6089599100082614,1.6515814106565203,1.7920244315767095,1.8795198053058921,3.87391022682341,4615.597182523066,2419.7033474012733,10334.86146803298,23667.380816123034,6173.50553316142,0.0,0.0,18.308925927631826,49.72308291260714,167.19772563987075,0.0,0.0,2.7097379449419905,1.4736225068375939,0.7854786732159121,6327.672545123559,9442.209669448355,2.161199156874159,47.045946896021945,0.9937678249990993
Firm 74,290.73355602709086,103.28494000551528,316.661347306314,188.83582071759483,359.47361588160976,1.8999638364989742,1.018370886762979,2.51586207158159,3.5036013210977917,3.3878012078397743,250.46359684513203,485.1732740574224,563.9466148815385,353.34292878913175,523.2283433037451,384.828012845334,1645.5337208176204,1494.0327004063913,1129.3135625831505,390.28115557800373,0.5309052612267642,1.8193160433885258,1.3026566737529193,1.2626418156157297,0.383126739131509,251.79785598762496,435.23095157539393,2.465119864756222,1008.7978304461,1.0597293066230895
Firm 75,17.52703562145706,9.665764059775578,27.897472149743486,13.805059383444407,3.0032489631077732,3.0062164506990734,2.2508980352203714,0.2902782258425012,5.423021904455203,4.294430069429115,44.41256492715876,42.395593828951306,12.035838193812575,14.347822457809675,24.8284166030223,0.769719965718171,1.0434563719880723,1.7834826999604478,4.605279532756493,3.0611655468783416,0.10919934438214124,0.6208893823307291,2.0038033916989195,2.0608837837067404,1.6801316447085664,14.37971603550566,27.604047202150923,3.0529689371292528,2.2526208234603056,1.2949815093654196
Firm 76,196.83857634517125,4143.6598567105175,4530.02364405494,2643.357969337781,1987.0911341835583,0.339664567783873,0.5295640512418741,2.360712913224572,0.48868773119304115,1.0778568251041691,2855.235113153942,2374.1115654424198,1631.9434052124961,2353.5946549847304,34.9023953037937,0.03673284651194526,6.323196662963026,3.9190109008091194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700.1942361263937,1849.9574268194767,0.959297217709506,2.0557880820568184,0.0
Firm 77,0.48820650494425233,0.09473849441509984,2.0396559944760937,0.2467816505583568,0.05928205751612989,4.236723176325196,3.977490417488868,1.9529772834822408,5.6256208623839585,1.3566022772450823,2.9877749760510675,1.2533372882775875,4.766187648948781,0.06466812760197442,0.46041951461435426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857329403819864,1.9064775110987529,3.429882803385069,0.0,0.0
Firm 78,417.379905751969,396.39670085522204,323.0712704073014,506.36733973561206,27.625951979676277,0.4245158087289819,2.5292277090056237,0.8457834073558653,0.26493007831963655,1.2978482399346345,239.27246644160203,457.0089717688799,685.6051680257665,512.5580911870996,1.226554763773771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.1682337459562,379.1342504374244,1.0724610486689485,0.0,0.0
Firm 79,764.9954700574526,0.0,0.0,0.0,0.0,1.2192928520693844,0.0,0.0,0.0,0.0,53.05667679192981,0.0,0.0,0.0,0.0,80.88658628929096,111.3098113223226,86.80539656564746,63.146078597902985,59.1201790976143,0.756330733988694,0.038398622227166584,0.10307028031672273,0.8607067630526234,0.7145898392356673,152.9990940114905,10.611335358385961,0.24385857041387687,80.25361037455568,0.4946192477641748
Firm 80,224.58792155328774,105.66788095884722,1744.4839913067046,924.9118318929447,3198.4502021970807,2.9100466635117748,2.635212450688208,0.23358492233247274,1.0906110785086809,3.2814815414744203,3133.3542713639613,2371.764741535014,2646.8544161262384,377.13302780768277,2321.457306926129,56.19830844549557,39.69312815833241,68.35331463731468,116.33831047080288,64.25569624529118,0.8703218598432393,1.760927271810391,1.4237536025479693,0.27594697156784703,0.4928227610021151,1239.620365581773,2170.1127527518047,2.0301873313031114,68.96775159144734,0.9647544933543122
Firm 81,0.06455988598048983,0.17509771755552866,0.18559286548750298,0.022646241173737272,0.13317492708033757,0.994732158327276,6.592021408115653,6.788578117876264,1.688592776034235,5.143149299600217,1.135210468717205,0.12383508225741668,0.10233439338281396,0.1905941531203842,0.06952947751556714,747.6370513292986,1010.0113658706102,1141.44934250457,1288.015406228641,802.3217124849002,1.8453075976845261,0.3843225298542664,0.7994459872655523,0.6660411931851555,1.3384626636109491,0.11621432745551927,0.3243007149986774,4.241414751990729,997.8869756836041,1.0067159943200898
Firm 82,178.43766454130244,93.34929760808035,563.0915668139095,734.7031776010612,386.28193573236695,1.3435962701934232,2.4256826302177203,1.3568468257830593,3.3258577263987985,2.3946015227106088,379.073904827972,583.0357713161325,25.91181534909393,785.6549733704156,433.74658335380366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.17272845934406,441.4846096434835,2.169316995060722,0.0,0.0
Firm 83,0.0,0.0,0.0,0.0,0.0,0.5113428802220333,0.02835289082716618,0.5461274469190626,0.14376091959460946,0.7641606531238826,0.0,0.0,0.0,0.0,0.0,-0.0314130152214205,0.010888512353319868,0.0005548888972528039,0.0,0.0,0.0,16.448332893115932,18.131830912089676,0.0,0.0,0.0,0.0,0.39874895813735084,-0.003993922794169566,6.916032761041121
Firm 84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7842100532634814,0.0,0.0,0.0,0.0,0.0,0.0,9.424775862544989,3.0594006705561427,77.18325246892098,74.37856836734541,23.464112417866474,1.0321785904118392,1.2775860687823413,1.5555704706669602,1.655618114938228,0.840223450025376,0.0,0.0,0.15684201065269626,37.5020219574468,1.272235338964949
Firm 85,0.0,0.0,0.0,0.0,0.0,0.11347960131866643,1.7299959431976675,1.5753619349737187,0.8151974738993559,0.13861100167989004,0.0,0.0,0.0,0.0,0.0,38.86451306319599,23.960852832066546,16.675292864555196,153.97093027001537,131.65573043461237,1.8844057812286927,0.11026516742393587,1.6578747140901562,1.2104340753001979,0.3010531139174408,0.0,0.0,0.8745291910138597,73.02546389288909,1.0328065703920846
Firm 86,42.30634592045808,5.376933473369941,3.902015445606034,21.356088966130496,8.796946780617343,0.47703653436083016,0.030798468716017796,0.4045027627754589,0.24772219978026427,1.9148580470695635,3.5893134536549094,192.0295070381868,195.13959394078617,34.39068384677222,43.911322124441774,191.51841681205283,285.10155840648787,266.26029592123353,302.09116138364004,110.02662057225282,0.9392833991191653,0.43711330542677584,0.570599933852965,1.9641194213257271,0.883601956707338,16.34766611723638,93.81208408076837,0.6149836025404269,230.99961061913345,0.9589436032863942
Firm 87,482.70317306178913,701.4917413090924,672.9683480271834,695.1887818652763,75.39069654842827,2.3006501594809396,2.5990903413656925,1.490807958621772,1.086897325251794,2.3589262994786493,2.3533237227491304,132.01350878768307,366.4209623478758,200.9213706298796,229.89541135503305,0.0,11.633597001697606,86.72693078462359,7.232297309435289,73.6417971899028,0.0,1.1783339605723666,1.877069262182032,1.627750903472189,0.49306287172668023,525.5485481623539,186.3209153686441,1.9672744168397691,35.84692445713186,1.0352433995906536
Firm 88,4.282608309613047,0.10146757450584529,2.5848325904010623,5.818123443926216,1.5846260421699763,1.4484310452804117,0.6637652021951755,0.927526165521831,2.2776374658998972,0.569114393748211,6.035504768241227,2.2123630580030853,6.055060966358344,4.918092637752009,4.543592727208087,0.0,0.0,0.0,0.0,0.0,0.0,0.18893780912099964,25.023177480181698,5.63926695720719,5.1780197054792625,2.8743315921232293,4.75292283151255,1.1772948545291053,0.0,7.20588039039783
Firm 89,0.0,52.14278576127951,399.60995492772986,676.0107929575755,481.646137364583,4.3679554171939685,4.090102039436825,0.7822953871143974,2.770167405839498,1.960817822876924,0.0,513.9211832161577,217.34274357874642,296.0272944956541,107.85228096875512,0.0,118.52290709163155,97.44150551297967,25.11186750779792,123.79566756341413,0.0,2.3957995822245306,0.19941258632162645,1.5249542436363772,2.392856010115619,321.88193420223354,227.02870045186268,2.7942676144923224,72.97438953516465,1.3026044844596307
Firm 90,0.0,0.0,0.0,0.00534264162997885,0.0036401624658191018,0.0,0.0,0.0,1.9198731953675987,2.1820633052680893,0.0,0.0,0.0,0.008010596507443178,0.0011698168056041586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017965608191595904,0.0018360826626094672,0.8203873001271376,0.0,0.0
Firm 91,803.2825533058534,677.8732020785703,94.69266246163814,0.0,0.0,0.7440326955678352,1.8512863549671037,0.5768987887278281,0.0,0.0,296.99040237562866,3386.5373841024466,3929.9897849102053,0.0,0.0,0.0,163.7341034357672,61.37167612061802,18.02821389007763,143.75690482782062,0.0,1.7829531071701203,1.2485330990913717,1.790721175964557,2.1547744987064013,315.16968356921234,1522.703514277656,0.6344435678525533,77.3781796548567,1.39539637618649
Firm 92,0.0,314.7535683554328,502.65408683950363,367.98230388584585,475.64508957890314,4.039103649043762,0.543777995043124,0.3997227616028403,1.4014988146801022,0.07341849862588873,0.0,77.89856995194285,38.03491545878872,390.8912606624541,487.98580422945724,0.0,3.7305851914937027,6.396577685099729,10.845227683192707,3.2238824344240107,0.0,0.9161416739948933,0.17663161072173278,0.36183052909944713,2.0039910535580776,332.2070097319371,198.96211006052857,1.2915043437991431,4.83925459884203,0.6917189734748301
Firm 93,13.847030708949443,-1.2844779314350834,-0.026005680419731694,0.19425099686825734,1.2304753472864904,2.425589240905854,4.170374300014409,1.9417150964688132,1.0186305647958056,5.606870458028116,107.30608798833121,0.8098598138226435,0.08371673144037697,1.0843249343205192,0.7539791010421502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7922546882498755,22.00759371379138,3.0326359320425995,0.0,0.0
Firm 94,0.0,0.0,0.0,0.0,0.0,10.887016510739464,4.753354263641312,16.635067161105617,5.495305998293603,15.792977470050602,0.0,0.0,0.0,0.0,0.0,5.5951062296088,22.5385659922679,32.60898132244707,1.1030562219841966,10.799796536560093,1.8448797745401502,1.5054525388911673,1.5273767681739694,0.7584904973895459,0.1254354636381553,0.0,0.0,10.71274428076612,14.529101260573611,1.1523270085265973
Firm 95,0.0,0.02210010450732011,0.0037703003275164756,0.0,0.0,4.4478539391623135,5.773123047528238,20.392243225798314,0.0,0.0,0.0,0.016970721950306765,0.017497890140889164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005174080966967317,0.006893722418239186,6.1226440424977735,0.0,0.0
Firm 96,-0.019007792445350828,0.003815215504408879,0.0,0.0,0.0,1.7604917023666091,2.583900190992444,0.0,0.0,0.0,-0.014083402896836524,0.0038468083887468253,0.0,0.0,0.0,415.31490719152197,1173.697189812368,134.71963003060284,0.0,0.0,1.3946153293891554,0.0726032952092426,0.3822416919719785,0.0,0.0,-0.0030385153881883897,-0.00204731890161794,0.8688783786718106,344.74634540689857,0.3698920633140753
Firm 97,8.738470069869697,6.659647408280932,8.899937856672384,3.4213854796382157,3.2553631486115404,1.0315239652923152,1.560690834109411,5.315673079687424,2.152472568559396,0.032231155348005386,1.5599622341266788,11.129962781123064,14.734839337459505,9.374586628200815,0.7131960683945987,50.25885373447531,174.32805861992966,136.98344214177376,39.469817669151745,90.3562807184666,0.7175744728913304,1.2706844679909681,0.16993246943145102,0.08370627025278986,0.20420922369178043,6.194960792614554,7.502509409860933,2.0185183205993105,98.27929057675942,0.48922138085166395
Firm 98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.806181556829171,9.588759653802764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.278988242126387,0.0,0.0
Firm 99,281.4023331297633,120.76012120703831,308.35252833443815,112.0299323886793,142.50509822633487,2.14280841511267,1.2119511252049624,0.7536688256389037,0.2059566161818411,2.5032709368934922,178.69984960491632,557.7123422051792,421.3352718537457,932.9189849601803,465.68545794539676,116.53344781501873,12.18150834295642,3.278956332890413,-2.412095004758755,2.191648005797347,0.0,-73450.27101404472,0.0,0.0,0.0,193.0100026572508,511.2703813138836,1.363531183806374,26.354693098380828,-14690.054202808944
Firm 100,22.372518161377272,16.45042009697727,5.194659279985771,49.257907784642285,55.76564041962678,2.2208274417430176,2.296812122616944,0.8189945430309409,0.9063138023791818,0.2050005707376356,12.567195955164566,31.029872268166887,46.98712573826516,4.316458136285042,29.951860618250194,52.918338109029946,468.97967115988337,71.43365971506023,61.10811903621283,106.67979706034122,0.2561298548745322,0.02297402456900654,0.3131636830557835,0.9216249805406997,0.04247840575377384,29.808229148521878,24.970502543226367,1.289589696101544,152.22391701610553,0.3112741897587592
Firm 101,7932.403099963337,3304.202644534471,2397.4541181589916,4804.131318185978,0.0,1.9929297369437822,1.4076342352779134,0.13614022409986756,1.875702546445075,0.0,12011.61972033483,12883.16956527509,3854.215480799787,4418.4829521469555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3687.638236168555,6633.4975437113335,1.0824813485533276,0.0,0.0
Firm 102,0.0,0.0,0.0,0.0,0.0,0.0,13.673022627610159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.15086635883216,494.8654640583808,201.42693939171258,576.804241531979,137.97339925845503,0.8327162830948567,0.6604348754673303,1.2914292237711993,1.3785936917783816,1.6775282240237301,0.0,0.0,2.7346045255220317,304.8441821198719,1.1681404596270997
Firm 103,0.0,0.0,0.0,0.0,0.0,44.41230139403979,11.532295726703369,2.595550709217078,66.24189928883077,10.240305871641517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.004470598086506,0.0,0.0
Firm 104,12.743262622373793,63.765439411005985,18870.46461242304,1697.6196489579918,6174.582162168235,19.0161208002903,11.014060008213324,5.625303182051689,4.7373011368974955,2.2401609633777917,546.9768872753936,561.6734550820423,15841.841020392627,1852.2337645264097,5256.831640034237,278.1565656930702,0.0,0.0,0.0,0.0,0.6766760140483602,0.0,0.0,0.0,0.0,5363.835025116529,4811.911353462142,8.52658921816612,55.63131313861404,0.13533520280967204
Firm 105,41465.11034251239,18539.933748331474,-11.983526351438536,21335.956931308487,2612.5534727947547,2.4544130324816207,0.3908208413720396,2.158238981714257,2.2916988780947025,1.171555323175844,29995.224154702075,362.6870167073233,11934.118360710367,18504.741252277956,5857.037438484294,3241.2494936213716,4801.320296728128,2293.386063864346,3223.7605827122625,530.529649811922,1.3648338426013704,1.4379990920456536,1.3427606978174764,1.7858831782908073,1.8407202952511483,16788.314193719132,13330.761644576403,1.6933454113676931,2818.049217347606,1.554439421201291
Firm 106,127.69550363441421,174.04678525599527,208.0105138235878,73.75529196486264,0.0,0.7147126950299492,0.9292052547687902,1.5080106055336793,2.0695809291460985,0.0,117.99910409377016,65.18850151295617,265.45435164129054,137.27754991954112,0.0,0.5802232149273302,0.04430659389377013,0.010429320722353306,0.005859117884836559,1.5797037213753768,0.0,0.0,0.0,0.0,0.0,116.70161893577199,117.1839014335116,1.0443018968957034,0.44410439376073335,0.0
Firm 107,4240.167741800196,279.9844891276378,3969.0844440135475,1213.2564923041948,2626.46521895736,0.07883928499353379,0.4572394250908648,1.32743109258013,1.6082509689695155,2.71977077637249,3523.3276417231236,5981.029359013771,627.0283676595251,5989.985194690473,954.7736668168894,0.0,32.01239970700482,106.11557509417207,46.330295008899974,99.8648334029017,0.0,1.058372786305177,0.44224000845708156,1.3324267006769102,0.473778604114032,2465.791677240587,3415.228845980756,1.2383063096013067,56.86462064259572,0.6613636199106401
Firm 108,0.0,0.0,0.0,0.0,0.0,1.9482024066530415,3.5964001608413385,8.984298971222312,6.162488424855666,10.503999006914981,0.0,0.0,0.0,0.0,0.0,0.0,56.53180786973043,58.44019881801609,41.94202823326588,31.034105194563335,0.0,0.6461880661693538,0.24264211718835774,1.566351336286063,0.01590323349418782,0.0,0.0,6.239077794097468,37.58962802311515,0.4942169506275925
Firm 109,0.0,0.0,0.0,0.0,0.0,-1.1357172766447252,-0.9778045813785722,-0.17012888514563654,-1.1937096480360627,-0.7202929057414018,0.0,0.0,0.0,0.0,0.0,14.049097064095408,2.404187892670277,0.0,0.0,0.0,0.5244806629955004,0.6833807467666576,0.0,0.0,0.0,0.0,0.0,-0.8395306593892796,3.290656991353137,0.2415722819524316
Firm 110,-1.8585515022283636,-2.190734141358824,0.0,0.0,0.0,1.6257293554912964,0.5106208968062711,0.0,0.0,0.0,0.7878791177433369,6.805013302222136,0.0,0.0,0.0,36.85594676463474,979.8021179010798,288.2675117395665,58.01338975510476,0.5282024770745817,0.38157867919659005,0.6447243814582773,0.8120593361375165,0.6971253572821318,1.931319672824997,-0.8098571287174376,1.5185784839930947,0.4272700504595135,272.69343372749205,0.8933614853799025
Firm 111,4.7771603760353,11.807483428110997,11.57421340324139,0.0,0.0,2.082426830950478,3.5563151391246715,3.0885354442135284,0.0,0.0,125.88847739008378,16.307172388342032,3.7881608157451887,0.0,0.0,0.18896978278465276,-2.2530893202478155,-3.6378261971520307,-0.3912325893237938,0.7423766464313938,0.0,0.0,0.0,0.0,0.0,5.631771441477538,29.196762118834197,1.7454554828577358,-1.0701603355015188,0.0
Firm 112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5493.752265572693,3056.3955271033124,2976.6400841529075,911.6815786017193,2296.6592149714415,1.5318015958611924,1.6842595326113463,1.1788520516955059,1.2709051422554747,0.1675582180158962,0.0,0.0,0.0,2947.0257340804146,1.1666753080878833
Firm 113,0.0,197.68785077752304,200.1574642438359,155.1320658909893,143.32502202666421,0.467585916766098,1.407742476897751,0.8692075110563198,1.7184270851051624,1.181418027247044,0.0,116.69460572683973,91.76710069999095,237.42162305472849,118.44520009107715,2.3379470536885214,0.0,0.0,0.0,0.0,0.7456078957291018,0.4713641538575209,0.0,0.0,0.0,139.2604805878025,112.86570591452725,1.128876203414475,0.46758941073770427,0.24339440991732456
Firm 114,2.8940335632422,42.37636397495771,100.75987262004963,118.88046018668052,255.90675501454342,1.6935951635977295,2.6206611763880563,2.118785943957443,0.4917182869626784,2.046055297433873,3.3292185444829423,115.94380220294696,153.22122327444293,311.38831716636975,112.25405953325871,24.286193142377744,3.0388000182122856,28.678435292707608,19.184680580318048,0.2432844068347166,1.014766899934066,0.08259831966829682,0.7357770224086245,0.1966928770669944,0.49681515911812885,104.1634970718947,139.22732414430024,1.7941631736679562,15.086278688090081,0.5053300556392221
Firm 115,105.00945901619136,349.19022272222486,397.3675573835767,167.1823360473975,326.27263058362774,2.800381866383557,0.005623098557576056,1.7223090043873204,1.5126809085976394,4.413961191603967,153.90639445690957,315.7015250127821,364.9825478488516,60.034483139498946,19.177493792379103,22.96885312199396,27.54869459056699,179.71237333699088,156.04396903077327,49.61727716916566,1.2787579819090944,0.8484536597646021,1.4119927105345846,0.9831679776705504,0.04094244580484528,269.0044411506036,182.76048885008424,2.090991213906012,87.17823344989816,0.9126629551367353
Firm 116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.6728917143169,417.26309266735535,384.24453960023965,134.66078557994769,602.4970064981098,1.4323578189708877,2.3513780255281285,0.16504615700124864,0.06809666249812552,1.6572857331839292,0.0,0.0,0.0,334.6676632119939,1.134832879436464
Firm 117,0.00365528847700327,0.00011288568101287515,0.0,0.0,0.0,3.892330017406571,15.45110657046947,3.4771780706096984,0.0,0.0,0.003194561382391536,0.00022273277108745347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000753634831603229,0.0006834588306957979,4.564122931697148,0.0,0.0
Firm 118,1.6708428667154742,1.2923297383979828,4.489600193795028,5.420043096743354,0.22272194876537635,2.2712425132774294,2.3021596751382605,0.7956789435484339,2.721139329584407,0.16818908103241004,4.076366820055923,2.233325862544051,9.36767137523616,0.563204997477875,1.5426423154153375,164.3051997263713,593.5597715597984,17.42804483566301,582.628495544578,469.6637815227041,0.9262971120532307,0.08898388639363598,1.488796586696921,2.19569704893694,0.07027350896805086,2.619107568883443,3.5566422741458696,1.6516819085161878,365.51705863782297,0.9540096286097557
Firm 119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Firm 120,534.8406522577102,2406.7791463173667,6902.885912562217,4542.235555134746,687.5913366300434,0.037248833785092715,0.7093112721161468,1.3963420103859683,1.3441018054013705,0.9450309591109708,1263.0853567825006,5740.063816262242,3032.3286694143003,4823.981169419413,131.68253618965335,0.20787719164114798,0.034184267622053836,-0.16971604610989732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3014.8665205804164,2998.2283096136216,0.8864069761599099,0.014469082630660901,0.0
Firm 121,6.634267616425839,11.401445731021541,13.030033976952897,5.879404776678432,0.0,0.6339246196825515,2.1151641837659954,1.6114563518048959,0.06827660261321446,0.0,3.035021235797361,17.812697491709272,5.678737087953812,4.108667008479775,0.0,145.7644921796695,195.96858687865074,122.2695615490409,0.0,0.0,1.6601269337975675,0.02748669301512474,1.4876301470922504,0.0,0.0,7.389030420215742,6.127024564788044,0.8857643515733313,92.80052812147224,0.6350487547809885
Firm 122,0.0,0.0,0.0,0.0,0.0,0.7688820156082934,15.784139880422025,8.650236235207348,4.6879087799005354,5.924760734114444,0.0,0.0,0.0,0.0,0.0,5.425961132297544,-1.8781291568961944,-1.1621040906901914,-0.6190663605807256,-0.03967627958379138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16318552905053,0.3453970489093282,0.0
Firm 123,0.0,16.608707310846555,5.083040228934958,2.076731653611578,2.510245308608666,0.7390593476921868,0.1397649377282408,2.2668445317278736,2.637896460265163,0.22293002076516877,0.0,4.7397615984128745,50.6199422628555,6.910247182650056,22.851547185197475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.255744900400352,17.02429964582318,1.2012990596357267,0.0,0.0
Firm 124,70.19850580970856,151.89487829854022,76.69927763341431,90.22518449299261,0.0,0.06811954532342653,0.2834701857169845,2.321732707443594,2.5338392437139166,0.0,88.07079818182928,189.62388472888802,62.63234410244919,52.20649268514287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.80356924693115,78.50670393966186,1.0414323364395843,0.0,0.0
